record_id,reference_number,product_id,product_name,status,qty,unit_price,current_location,latitude,longitude,destination,time_remaining_to_destination_hours,last_updated,last_updated_cst,expected_arrival_time,batch_id,transit_status
250,CUST-001249,PROD-002,Organic Avocados,In Transit to Customer,4082,2.49,"Dacono, CO",40.0858,-104.9394,"Fort Collins, CO",0.64,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch1037,OnTime
519,SUPP-001518,PROD-005,Organic Blueberries,In Transit from Supplier,3171,6.99,"Mobile, AL",30.6954,-88.0399,"Houston Dock, TX",8.04,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 03:24 PM CST,batch6393,OnTime
786,SUPP-001785,PROD-007,Organic Carrots,In Transit from Supplier,5329,1.99,"Winslow, AZ",35.0242,-110.6974,"Houston Dock, TX",17.53,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 12:24 AM CST,batch4976,OnTime
378,CUST-001377,PROD-003,Organic Spinach,In Transit to Customer,6324,4.99,"Southborough, MA",42.3056,-71.5245,"Worcester, MA",0.26,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9183,OnTime
683,DCST-001682,PROD-006,Organic Tomatoes,At DC,34116,3.49,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9242,Nil
1174,SUPP-002173,PROD-010,Organic Bell Peppers,In Transit from Supplier,4226,4.49,"Tucson, AZ",32.2226,-110.9747,"Houston Dock, TX",17.07,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 12:24 AM CST,batch3456,OnTime
1137,CUST-002136,PROD-009,Organic Lettuce,In Transit to Customer,5063,3.99,"Fairfield, CA",38.2494,-122.04,"San Francisco, CA",0.7,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7114,OnTime
706,DCST-001705,PROD-006,Organic Tomatoes,At DC,32307,3.49,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5670,Nil
1240,DCST-002239,PROD-010,Organic Bell Peppers,At DC,38970,4.49,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1650,Nil
582,DCST-001581,PROD-005,Organic Blueberries,At DC,33575,6.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4723,Nil
69,DCST-001068,PROD-001,Organic Bananas,At DC,39766,0.79,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5389,Nil
441,DCST-001440,PROD-004,Organic Strawberries,At DC,35417,5.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1245,Nil
181,DCST-001180,PROD-002,Organic Avocados,At DC,41756,2.49,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8962,Nil
13,SUPP-001012,PROD-001,Organic Bananas,In Transit from Supplier,7320,0.79,"Cuero, TX",29.0939,-97.2892,"Houston Dock, TX",2.26,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 09:24 AM CST,batch7957,OnTime
862,CUST-001861,PROD-007,Organic Carrots,In Transit to Customer,4792,1.99,"Pell City, AL",33.5862,-86.2861,"Birmingham, AL",0.56,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch4472,OnTime
138,SUPP-001137,PROD-002,Organic Avocados,In Transit from Supplier,4585,2.49,"Phoenix, AZ",33.4484,-112.074,"Houston Dock, TX",18.44,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 01:24 AM CST,batch3857,OnTime
530,SUPP-001529,PROD-005,Organic Blueberries,In Transit from Supplier,4224,6.99,"Tallahassee, FL",30.4383,-84.2807,"Houston Dock, TX",12.08,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 PM CST,batch7584,OnTime
485,CUST-001484,PROD-004,Organic Strawberries,In Transit to Customer,4502,5.99,"Mohawk, AZ",32.7384,-113.9415,"Yuma, AZ",0.73,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch3408,OnTime
162,DCTR-001161,PROD-002,Organic Avocados,In Transit to DC,7929,2.49,"Tucson, AZ",32.2226,-110.9747,"Phoenix DC, AZ",1.93,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 AM CST,batch7062,OnTime
129,CUST-001128,PROD-001,Organic Bananas,In Transit to Customer,7461,0.79,"Natick, MA",42.2834,-71.3495,"Worcester, MA",0.42,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9067,OnTime
824,DCST-001823,PROD-007,Organic Carrots,At DC,38652,1.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1258,Nil
448,DCST-001447,PROD-004,Organic Strawberries,At DC,43182,5.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4177,Nil
405,SUPP-001404,PROD-004,Organic Strawberries,In Transit from Supplier,7081,5.99,"Fresno, CA",36.7378,-119.7871,"Houston Dock, TX",27.02,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 10:24 AM CST,batch4992,OnTime
298,DCST-001297,PROD-003,Organic Spinach,At DC,27742,4.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9484,Nil
835,DCST-001834,PROD-007,Organic Carrots,At DC,31762,1.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9748,Nil
1008,CUST-002007,PROD-008,Organic Apples,In Transit to Customer,4618,2.99,"Pleasanton, CA",37.6624,-121.8747,"San Jose, CA",0.41,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch494,OnTime
137,SUPP-001136,PROD-002,Organic Avocados,In Transit from Supplier,5422,2.49,"San Diego, CA",32.7157,-117.1611,"Houston Dock, TX",23.66,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 06:24 AM CST,batch5766,OnTime
222,DCST-001221,PROD-002,Organic Avocados,At DC,36274,2.49,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7881,Nil
368,CUST-001367,PROD-003,Organic Spinach,In Transit to Customer,6437,4.99,"Johnstown, CO",40.3369,-104.9119,"Fort Collins, CO",0.35,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch6560,OnTime
563,DCST-001562,PROD-005,Organic Blueberries,At DC,34239,6.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5283,Nil
1000,CUST-001999,PROD-008,Organic Apples,In Transit to Customer,5374,2.99,"Cottonwood, AZ",34.7395,-112.006,"Flagstaff, AZ",0.68,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch6145,OnTime
419,DCTR-001418,PROD-004,Organic Strawberries,In Transit to DC,3821,5.99,"Birmingham, AL",33.5186,-86.8104,"Boston DC, MA",19.1,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 02:24 AM CST,batch901,OnTime
1070,DCST-002069,PROD-009,Organic Lettuce,At DC,41124,3.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5212,Nil
1207,DCST-002206,PROD-010,Organic Bell Peppers,At DC,34567,4.49,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch2613,Nil
477,CUST-001476,PROD-004,Organic Strawberries,In Transit to Customer,5902,5.99,"Adairsville, GA",34.3687,-84.9335,"Chattanooga, TN",0.93,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch5705,OnTime
1228,DCST-002227,PROD-010,Organic Bell Peppers,At DC,25002,4.49,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8152,Nil
1215,DCST-002214,PROD-010,Organic Bell Peppers,At DC,28992,4.49,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5362,Nil
983,DCST-001982,PROD-008,Organic Apples,At DC,41016,2.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch978,Nil
1034,SUPP-002033,PROD-009,Organic Lettuce,In Transit from Supplier,5902,3.99,"San Luis Obispo, CA",35.2828,-120.6596,"Houston Dock, TX",27.59,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 10:24 AM CST,batch796,OnTime
460,DCST-001459,PROD-004,Organic Strawberries,At DC,26281,5.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6472,Nil
529,SUPP-001528,PROD-005,Organic Blueberries,In Transit from Supplier,4911,6.99,"Waycross, GA",31.2136,-82.354,"Houston Dock, TX",14.2,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 09:24 PM CST,batch3702,OnTime
201,DCST-001200,PROD-002,Organic Avocados,At DC,30437,2.49,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7141,Nil
333,DCST-001332,PROD-003,Organic Spinach,At DC,33645,4.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7931,Nil
494,CUST-001493,PROD-004,Organic Strawberries,In Transit to Customer,7475,5.99,"Chowchilla, CA",37.1302,-120.2604,"Fresno, CA",0.68,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2974,OnTime
443,DCST-001442,PROD-004,Organic Strawberries,At DC,35345,5.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9493,Nil
956,DCST-001955,PROD-008,Organic Apples,At DC,36083,2.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3150,Nil
589,DCST-001588,PROD-005,Organic Blueberries,At DC,32470,6.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1458,Nil
975,DCST-001974,PROD-008,Organic Apples,At DC,38305,2.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7188,Nil
182,DCST-001181,PROD-002,Organic Avocados,At DC,38684,2.49,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7309,Nil
1280,CUST-002279,PROD-010,Organic Bell Peppers,In Transit to Customer,4955,4.49,"Litchfield, NH",42.8409,-71.4706,"Manchester, NH",0.19,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2847,OnTime
623,CUST-001622,PROD-005,Organic Blueberries,In Transit to Customer,4581,6.99,"Merced, CA",37.3022,-120.483,"Fresno, CA",0.99,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch5420,OnTime
895,CUST-001894,PROD-007,Organic Carrots,In Transit to Customer,5120,1.99,"Framingham, MA",42.2793,-71.4162,"Worcester, MA",0.36,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch5700,OnTime
950,DCST-001949,PROD-008,Organic Apples,At DC,44469,2.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4290,Nil
221,DCST-001220,PROD-002,Organic Avocados,At DC,43176,2.49,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch811,Nil
765,CUST-001764,PROD-006,Organic Tomatoes,In Transit to Customer,4420,3.49,"Ashland, MA",42.2612,-71.4634,"Worcester, MA",0.32,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2561,OnTime
130,CUST-001129,PROD-001,Organic Bananas,In Transit to Customer,6479,0.79,"Ashland, MA",42.2612,-71.4634,"Worcester, MA",0.32,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch6427,OnTime
581,DCST-001580,PROD-005,Organic Blueberries,At DC,40643,6.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3710,Nil
840,DCST-001839,PROD-007,Organic Carrots,At DC,25334,1.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1572,Nil
951,DCST-001950,PROD-008,Organic Apples,At DC,33835,2.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5821,Nil
343,CUST-001342,PROD-003,Organic Spinach,In Transit to Customer,7517,4.99,"Anniston, AL",33.6598,-85.8316,"Birmingham, AL",1.04,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 AM CST,batch2067,OnTime
436,DCST-001435,PROD-004,Organic Strawberries,At DC,40339,5.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5490,Nil
913,SUPP-001912,PROD-008,Organic Apples,In Transit from Supplier,6038,2.99,"Portland, OR",45.5152,-122.6784,"Houston Dock, TX",33.34,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 04:24 PM CST,batch6350,OnTime
865,CUST-001864,PROD-007,Organic Carrots,In Transit to Customer,7486,1.99,"Ringgold, GA",34.9162,-85.1091,"Chattanooga, TN",0.26,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7433,OnTime
713,DCST-001712,PROD-006,Organic Tomatoes,At DC,32528,3.49,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5646,Nil
219,DCST-001218,PROD-002,Organic Avocados,At DC,29089,2.49,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch2369,Nil
1068,DCST-002067,PROD-009,Organic Lettuce,At DC,36919,3.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9214,Nil
1208,DCST-002207,PROD-010,Organic Bell Peppers,At DC,27118,4.49,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9835,Nil
243,CUST-001242,PROD-002,Organic Avocados,In Transit to Customer,5295,2.49,"Chowchilla, CA",37.1302,-120.2604,"Fresno, CA",0.68,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7172,OnTime
42,DCST-001041,PROD-001,Organic Bananas,At DC,25725,0.79,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1909,Nil
899,CUST-001898,PROD-007,Organic Carrots,In Transit to Customer,6010,1.99,"Litchfield, NH",42.8409,-71.4706,"Manchester, NH",0.19,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2589,OnTime
687,DCST-001686,PROD-006,Organic Tomatoes,At DC,31719,3.49,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7175,Nil
1004,CUST-002003,PROD-008,Organic Apples,In Transit to Customer,7644,2.99,"Aztec, AZ",32.8595,-113.3793,"Yuma, AZ",1.34,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 AM CST,batch1010,OnTime
604,CUST-001603,PROD-005,Organic Blueberries,In Transit to Customer,4514,6.99,"Resaca, GA",34.5773,-84.9435,"Chattanooga, TN",0.7,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch492,OnTime
1122,CUST-002121,PROD-009,Organic Lettuce,In Transit to Customer,4172,3.99,"Pell City, AL",33.5862,-86.2861,"Birmingham, AL",0.56,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7844,OnTime
324,DCST-001323,PROD-003,Organic Spinach,At DC,36622,4.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch2222,Nil
736,CUST-001735,PROD-006,Organic Tomatoes,In Transit to Customer,3806,3.49,"Jackson, GA",33.2945,-83.9635,"Macon, GA",0.67,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch6439,OnTime
853,DCST-001852,PROD-007,Organic Carrots,At DC,26021,1.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5467,Nil
90,DCST-001089,PROD-001,Organic Bananas,At DC,28278,0.79,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6000,Nil
30,DCTR-001029,PROD-001,Organic Bananas,In Transit to DC,7930,0.79,"Lake Charles, LA",30.2266,-93.2174,"Atlanta DC, GA",10.39,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 05:24 PM CST,batch8510,OnTime
186,DCST-001185,PROD-002,Organic Avocados,At DC,37337,2.49,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5425,Nil
115,CUST-001114,PROD-001,Organic Bananas,In Transit to Customer,4396,0.79,"Modesto, CA",37.6391,-120.9969,"Fresno, CA",1.66,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 AM CST,batch8720,OnTime
627,CUST-001626,PROD-005,Organic Blueberries,In Transit to Customer,6033,6.99,"Dacono, CO",40.0858,-104.9394,"Fort Collins, CO",0.64,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch643,OnTime
654,SUPP-001653,PROD-006,Organic Tomatoes,In Transit from Supplier,6643,3.49,"Mobile, AL",30.6954,-88.0399,"Houston Dock, TX",8.04,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 03:24 PM CST,batch5151,OnTime
351,CUST-001350,PROD-003,Organic Spinach,In Transit to Customer,6163,4.99,"Picacho, AZ",32.7134,-111.5037,"Tucson, AZ",0.83,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2666,OnTime
597,DCST-001596,PROD-005,Organic Blueberries,At DC,35808,6.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3165,Nil
386,SUPP-001385,PROD-004,Organic Strawberries,In Transit from Supplier,7966,5.99,"Kingman, AZ",35.1894,-114.053,"Houston Dock, TX",20.9,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 03:24 AM CST,batch4984,OnTime
1063,DCTR-002062,PROD-009,Organic Lettuce,In Transit to DC,6000,3.99,"Waco, TX",31.5493,-97.1467,"Denver DC, CO",13.03,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 PM CST,batch7076,OnTime
659,SUPP-001658,PROD-006,Organic Tomatoes,In Transit from Supplier,5366,3.49,"Lake City, FL",30.1897,-82.6393,"Houston Dock, TX",13.86,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 PM CST,batch9909,OnTime
586,DCST-001585,PROD-005,Organic Blueberries,At DC,33274,6.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5260,Nil
1019,CUST-002018,PROD-008,Organic Apples,In Transit to Customer,7348,2.99,"Colorado Springs, CO",38.8339,-104.8214,"Pueblo, CO",0.76,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9345,OnTime
720,DCST-001719,PROD-006,Organic Tomatoes,At DC,28478,3.49,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4170,Nil
1121,DCST-002120,PROD-009,Organic Lettuce,At DC,42371,3.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4483,Nil
506,CUST-001505,PROD-004,Organic Strawberries,In Transit to Customer,7800,5.99,"Ashland, MA",42.2612,-71.4634,"Worcester, MA",0.32,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7596,OnTime
177,DCST-001176,PROD-002,Organic Avocados,At DC,41531,2.49,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4867,Nil
39,DCTR-001038,PROD-001,Organic Bananas,In Transit to DC,5470,0.79,"Waco, TX",31.5493,-97.1467,"Denver DC, CO",13.03,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 PM CST,batch9851,OnTime
968,DCST-001967,PROD-008,Organic Apples,At DC,36043,2.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1348,Nil
191,DCST-001190,PROD-002,Organic Avocados,At DC,41323,2.49,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch235,Nil
665,DCTR-001664,PROD-006,Organic Tomatoes,In Transit to DC,4958,3.49,"New Orleans, LA",29.9511,-90.0715,"Atlanta DC, GA",7.71,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 02:24 PM CST,batch7976,OnTime
1230,DCST-002229,PROD-010,Organic Bell Peppers,At DC,40199,4.49,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8399,Nil
1166,SUPP-002165,PROD-010,Organic Bell Peppers,In Transit from Supplier,5048,4.49,"Fort Myers, FL",26.6406,-81.8723,"Houston Dock, TX",15.44,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 10:24 PM CST,batch2405,OnTime
20,SUPP-001019,PROD-001,Organic Bananas,In Transit from Supplier,4557,0.79,"Tallahassee, FL",30.4383,-84.2807,"Houston Dock, TX",12.08,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 PM CST,batch1454,OnTime
647,SUPP-001646,PROD-006,Organic Tomatoes,In Transit from Supplier,4557,3.49,"Flagstaff, AZ",35.1983,-111.6513,"Houston Dock, TX",18.53,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 01:24 AM CST,batch8837,OnTime
318,DCST-001317,PROD-003,Organic Spinach,At DC,29562,4.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch488,Nil
422,DCST-001421,PROD-004,Organic Strawberries,At DC,27583,5.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4791,Nil
820,DCST-001819,PROD-007,Organic Carrots,At DC,26062,1.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3805,Nil
511,CUST-001510,PROD-004,Organic Strawberries,In Transit to Customer,6531,5.99,"Chelmsford, MA",42.5998,-71.3673,"Manchester, NH",0.5,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9181,OnTime
431,DCST-001430,PROD-004,Organic Strawberries,At DC,25074,5.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4232,Nil
1220,DCST-002219,PROD-010,Organic Bell Peppers,At DC,27574,4.49,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8373,Nil
1204,DCST-002203,PROD-010,Organic Bell Peppers,At DC,31787,4.49,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch2297,Nil
1257,CUST-002256,PROD-010,Organic Bell Peppers,In Transit to Customer,6023,4.49,"Cottonwood, AZ",34.7395,-112.006,"Flagstaff, AZ",0.68,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch4907,OnTime
338,DCST-001337,PROD-003,Organic Spinach,At DC,32285,4.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8752,Nil
1104,DCST-002103,PROD-009,Organic Lettuce,At DC,28787,3.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9710,Nil
1270,CUST-002269,PROD-010,Organic Bell Peppers,In Transit to Customer,6078,4.49,"Black Forest, CO",39.0208,-104.718,"Colorado Springs, CO",0.26,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch8446,OnTime
924,SUPP-001923,PROD-008,Organic Apples,In Transit from Supplier,5519,2.99,"Okanogan, WA",48.3718,-119.5831,"Houston Dock, TX",32.96,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 03:24 PM CST,batch6435,OnTime
537,SUPP-001536,PROD-005,Organic Blueberries,In Transit from Supplier,6145,6.99,"Seattle, WA",47.6062,-122.3321,"Houston Dock, TX",34.35,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 05:24 PM CST,batch3587,OnTime
