record_id,batch_id,product_id,product_name,event,event_time_cst,entity_involved,entity_name,entity_location,entity_latitude,entity_longitude,event_time_cst_readable
438,batch756,PROD-001,Organic Bananas,received at the DC,2025-10-13T08:42:34.267Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 13th 08:42 AM CST
439,batch756,PROD-001,Organic Bananas,shipped from DC,2025-10-18T00:16:51.017Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 18th 12:16 AM CST
440,batch9076,PROD-001,Organic Bananas,shipped from supplier,2025-10-10T19:32:57.520Z,Supplier,Lakeside Farm Collective,"Miami, FL",25.7617,-80.1918,Oct 10th 07:32 PM CST
441,batch9076,PROD-001,Organic Bananas,received at the dock,2025-10-11T13:08:15.500Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 01:08 PM CST
442,batch9076,PROD-001,Organic Bananas,shipped from dock,2025-10-12T13:08:15.500Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 01:08 PM CST
443,batch9076,PROD-001,Organic Bananas,received at the DC,2025-10-13T05:06:31.295Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 13th 05:06 AM CST
444,batch9076,PROD-001,Organic Bananas,shipped from DC,2025-10-17T05:42:28.690Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 17th 05:42 AM CST
445,batch8220,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T14:55:04.226Z,Supplier,Summit Agriculture Co.,"Key West, FL",24.5551,-81.78,Oct 8th 02:55 PM CST
446,batch8220,PROD-001,Organic Bananas,received at the dock,2025-10-09T07:26:24.865Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 07:26 AM CST
447,batch8220,PROD-001,Organic Bananas,shipped from dock,2025-10-10T07:26:24.865Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 07:26 AM CST
448,batch8220,PROD-001,Organic Bananas,received at the DC,2025-10-11T12:36:12.843Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 11th 12:36 PM CST
449,batch8220,PROD-001,Organic Bananas,shipped from DC,2025-10-15T19:31:14.080Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 15th 07:31 PM CST
450,batch9067,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T13:58:05.468Z,Supplier,Desert Fresh Farms,"Homestead, FL",25.4687,-80.4776,Oct 8th 01:58 PM CST
451,batch9067,PROD-001,Organic Bananas,received at the dock,2025-10-09T07:23:01.868Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 07:23 AM CST
452,batch9067,PROD-001,Organic Bananas,shipped from dock,2025-10-10T07:23:01.868Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 07:23 AM CST
453,batch9067,PROD-001,Organic Bananas,received at the DC,2025-10-11T01:49:25.396Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 11th 01:49 AM CST
454,batch9067,PROD-001,Organic Bananas,shipped from DC,2025-10-15T14:24:05.009Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 15th 02:24 PM CST
455,batch6427,PROD-001,Organic Bananas,shipped from supplier,2025-10-09T21:08:20.702Z,Supplier,Golden Fields Agriculture,"Los Angeles, CA",34.0522,-118.2437,Oct 9th 09:08 PM CST
456,batch6427,PROD-001,Organic Bananas,received at the dock,2025-10-10T22:03:53.922Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 10:03 PM CST
457,batch6427,PROD-001,Organic Bananas,shipped from dock,2025-10-11T22:03:53.922Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 10:03 PM CST
458,batch6427,PROD-001,Organic Bananas,received at the DC,2025-10-12T16:30:17.450Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 12th 04:30 PM CST
459,batch6427,PROD-001,Organic Bananas,shipped from DC,2025-10-16T18:54:42.278Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 16th 06:54 PM CST
460,batch6234,PROD-001,Organic Bananas,shipped from supplier,2025-10-09T15:57:29.298Z,Supplier,Mountain View Organics,"McAllen, TX",26.2034,-98.23,Oct 9th 03:57 PM CST
461,batch6234,PROD-001,Organic Bananas,received at the dock,2025-10-09T21:26:17.033Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 09:26 PM CST
462,batch6234,PROD-001,Organic Bananas,shipped from dock,2025-10-10T21:26:17.033Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 09:26 PM CST
463,batch6234,PROD-001,Organic Bananas,received at the DC,2025-10-11T10:11:05.798Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 11th 10:11 AM CST
464,batch6234,PROD-001,Organic Bananas,shipped from DC,2025-10-16T08:46:10.951Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 16th 08:46 AM CST
465,batch850,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T01:18:35.765Z,Supplier,Evergreen Produce Group,"San Diego, CA",32.7157,-117.1611,Oct 8th 01:18 AM CST
466,batch850,PROD-001,Organic Bananas,received at the dock,2025-10-09T00:57:57.030Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 12:57 AM CST
467,batch850,PROD-001,Organic Bananas,shipped from dock,2025-10-10T00:57:57.030Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 12:57 AM CST
468,batch850,PROD-001,Organic Bananas,received at the DC,2025-10-10T19:24:20.558Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 10th 07:24 PM CST
469,batch850,PROD-001,Organic Bananas,shipped from DC,2025-10-14T21:17:32.629Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 14th 09:17 PM CST
470,batch9712,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T14:06:38.869Z,Supplier,Evergreen Produce Group,"Laredo, TX",27.5306,-99.4803,Oct 8th 02:06 PM CST
471,batch9712,PROD-001,Organic Bananas,received at the dock,2025-10-08T19:26:16.093Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 07:26 PM CST
472,batch9712,PROD-001,Organic Bananas,shipped from dock,2025-10-09T19:26:16.093Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 07:26 PM CST
473,batch9712,PROD-001,Organic Bananas,received at the DC,2025-10-11T00:38:10.688Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 11th 12:38 AM CST
474,batch9712,PROD-001,Organic Bananas,shipped from DC,2025-10-15T16:13:25.887Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 15th 04:13 PM CST
475,batch7677,PROD-002,Organic Avocados,shipped from supplier,2025-10-11T04:03:43.800Z,Supplier,Sunshine Harvest Co.,"Temecula, CA",33.4936,-117.1484,Oct 11th 04:03 AM CST
476,batch4395,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T21:19:05.958Z,Supplier,Desert Fresh Farms,"Camarillo, CA",34.2164,-119.0376,Oct 10th 09:19 PM CST
477,batch7075,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T10:13:20.755Z,Supplier,Coastal Fresh Farms,"Ventura, CA",34.2746,-119.229,Oct 10th 10:13 AM CST
478,batch5766,PROD-002,Organic Avocados,shipped from supplier,2025-10-08T01:14:22.720Z,Supplier,Riverside Growers Co-op,"Oxnard, CA",34.1975,-119.1771,Oct 8th 01:14 AM CST
479,batch3857,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T17:21:07.854Z,Supplier,Desert Fresh Farms,"Camarillo, CA",34.2164,-119.0376,Oct 10th 05:21 PM CST
480,batch8176,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T15:29:29.678Z,Supplier,Evergreen Produce Group,"Vista, CA",33.2,-117.2425,Oct 10th 03:29 PM CST
481,batch4091,PROD-002,Organic Avocados,shipped from supplier,2025-10-11T05:34:38.881Z,Supplier,Heritage Farms Supply,"Morro Bay, CA",35.3658,-120.8499,Oct 11th 05:34 AM CST
482,batch1341,PROD-002,Organic Avocados,shipped from supplier,2025-10-11T11:36:17.966Z,Supplier,Prairie Fresh Growers,"Oceanside, CA",33.1959,-117.3795,Oct 11th 11:36 AM CST
483,batch7982,PROD-002,Organic Avocados,shipped from supplier,2025-10-08T12:55:45.628Z,Supplier,Sunshine Harvest Co.,"Temecula, CA",33.4936,-117.1484,Oct 8th 12:55 PM CST
484,batch5641,PROD-002,Organic Avocados,shipped from supplier,2025-10-08T00:53:32.825Z,Supplier,Desert Fresh Farms,"Camarillo, CA",34.2164,-119.0376,Oct 8th 12:53 AM CST
485,batch1735,PROD-002,Organic Avocados,shipped from supplier,2025-10-09T21:15:59.145Z,Supplier,Prairie Fresh Growers,"Oceanside, CA",33.1959,-117.3795,Oct 9th 09:15 PM CST
486,batch4089,PROD-002,Organic Avocados,shipped from supplier,2025-10-09T05:34:22.949Z,Supplier,Coastal Fresh Farms,"Ventura, CA",34.2746,-119.229,Oct 9th 05:34 AM CST
487,batch2038,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T20:51:30.069Z,Supplier,Prairie Fresh Growers,"Oceanside, CA",33.1959,-117.3795,Oct 10th 08:51 PM CST
488,batch8137,PROD-002,Organic Avocados,shipped from supplier,2025-10-08T13:15:37.499Z,Supplier,Sunshine Harvest Co.,"Temecula, CA",33.4936,-117.1484,Oct 8th 01:15 PM CST
489,batch603,PROD-002,Organic Avocados,shipped from supplier,2025-10-08T11:33:27.583Z,Supplier,Desert Fresh Farms,"Camarillo, CA",34.2164,-119.0376,Oct 8th 11:33 AM CST
490,batch9832,PROD-002,Organic Avocados,shipped from supplier,2025-10-08T04:03:27.561Z,Supplier,Sunshine Harvest Co.,"Temecula, CA",33.4936,-117.1484,Oct 8th 04:03 AM CST
491,batch6869,PROD-002,Organic Avocados,shipped from supplier,2025-10-09T03:26:35.004Z,Supplier,Desert Fresh Farms,"Camarillo, CA",34.2164,-119.0376,Oct 9th 03:26 AM CST
492,batch6446,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T02:41:34.454Z,Supplier,Sunshine Harvest Co.,"Temecula, CA",33.4936,-117.1484,Oct 10th 02:41 AM CST
493,batch7189,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T07:14:47.259Z,Supplier,Evergreen Produce Group,"Vista, CA",33.2,-117.2425,Oct 10th 07:14 AM CST
494,batch3238,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T13:06:09.405Z,Supplier,Prairie Fresh Growers,"Oceanside, CA",33.1959,-117.3795,Oct 10th 01:06 PM CST
495,batch3855,PROD-002,Organic Avocados,shipped from supplier,2025-10-09T22:40:09.212Z,Supplier,Prime Produce Partners,"Carpinteria, CA",34.3989,-119.5185,Oct 9th 10:40 PM CST
496,batch9041,PROD-002,Organic Avocados,shipped from supplier,2025-10-08T12:08:00.558Z,Supplier,Sunshine Harvest Co.,"Fallbrook, CA",33.3764,-117.2514,Oct 8th 12:08 PM CST
497,batch4473,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T14:32:32.042Z,Supplier,Prime Produce Partners,"Carpinteria, CA",34.3989,-119.5185,Oct 10th 02:32 PM CST
498,batch8522,PROD-002,Organic Avocados,shipped from supplier,2025-10-09T04:21:20.417Z,Supplier,Sunshine Harvest Co.,"Temecula, CA",33.4936,-117.1484,Oct 9th 04:21 AM CST
499,batch8522,PROD-002,Organic Avocados,received at the dock,2025-10-10T04:04:20.144Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 04:04 AM CST
500,batch470,PROD-002,Organic Avocados,shipped from supplier,2025-10-11T00:04:23.716Z,Supplier,Evergreen Produce Group,"Vista, CA",33.2,-117.2425,Oct 11th 12:04 AM CST
501,batch470,PROD-002,Organic Avocados,received at the dock,2025-10-11T23:51:21.398Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 11:51 PM CST
502,batch470,PROD-002,Organic Avocados,shipped from dock,2025-10-12T23:51:21.398Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 11:51 PM CST
503,batch5315,PROD-002,Organic Avocados,shipped from supplier,2025-10-07T14:50:57.583Z,Supplier,Prime Produce Partners,"Carpinteria, CA",34.3989,-119.5185,Oct 7th 02:50 PM CST
504,batch5315,PROD-002,Organic Avocados,received at the dock,2025-10-08T17:08:18.246Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 05:08 PM CST
505,batch5315,PROD-002,Organic Avocados,shipped from dock,2025-10-09T17:08:18.246Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 05:08 PM CST
506,batch3343,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T02:55:47.897Z,Supplier,Prime Produce Partners,"Carpinteria, CA",34.3989,-119.5185,Oct 10th 02:55 AM CST
507,batch3343,PROD-002,Organic Avocados,received at the dock,2025-10-11T05:13:08.560Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 05:13 AM CST
508,batch3343,PROD-002,Organic Avocados,shipped from dock,2025-10-12T05:13:08.560Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 05:13 AM CST
509,batch8467,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T09:36:22.249Z,Supplier,Desert Fresh Farms,"Camarillo, CA",34.2164,-119.0376,Oct 10th 09:36 AM CST
510,batch8467,PROD-002,Organic Avocados,received at the dock,2025-10-11T11:22:29.416Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 11:22 AM CST
511,batch8467,PROD-002,Organic Avocados,shipped from dock,2025-10-12T11:22:29.416Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 11:22 AM CST
512,batch7062,PROD-002,Organic Avocados,shipped from supplier,2025-10-08T14:14:03.322Z,Supplier,Desert Fresh Farms,"Camarillo, CA",34.2164,-119.0376,Oct 8th 02:14 PM CST
513,batch7062,PROD-002,Organic Avocados,received at the dock,2025-10-09T16:00:10.489Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 04:00 PM CST
514,batch7062,PROD-002,Organic Avocados,shipped from dock,2025-10-10T16:00:10.489Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 04:00 PM CST
515,batch7077,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T09:56:58.356Z,Supplier,Heritage Farms Supply,"Morro Bay, CA",35.3658,-120.8499,Oct 10th 09:56 AM CST
516,batch7077,PROD-002,Organic Avocados,received at the dock,2025-10-11T13:44:40.652Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 01:44 PM CST
517,batch7077,PROD-002,Organic Avocados,shipped from dock,2025-10-12T13:44:40.652Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 01:44 PM CST
518,batch4686,PROD-002,Organic Avocados,shipped from supplier,2025-10-08T20:35:49.336Z,Supplier,Sunshine Harvest Co.,"Fallbrook, CA",33.3764,-117.2514,Oct 8th 08:35 PM CST
519,batch4686,PROD-002,Organic Avocados,received at the dock,2025-10-09T20:24:27.442Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 08:24 PM CST
520,batch4686,PROD-002,Organic Avocados,shipped from dock,2025-10-10T20:24:27.442Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 08:24 PM CST
521,batch8374,PROD-002,Organic Avocados,shipped from supplier,2025-10-09T17:04:19.801Z,Supplier,Coastal Fresh Farms,"Ventura, CA",34.2746,-119.229,Oct 9th 05:04 PM CST
522,batch8374,PROD-002,Organic Avocados,received at the dock,2025-10-10T19:02:46.112Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 07:02 PM CST
523,batch8374,PROD-002,Organic Avocados,shipped from dock,2025-10-11T19:02:46.112Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 07:02 PM CST
524,batch6661,PROD-002,Organic Avocados,shipped from supplier,2025-10-07T22:09:02.059Z,Supplier,Prairie Fresh Growers,"Oceanside, CA",33.1959,-117.3795,Oct 7th 10:09 PM CST
525,batch6661,PROD-002,Organic Avocados,received at the dock,2025-10-08T22:04:35.147Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 10:04 PM CST
526,batch6661,PROD-002,Organic Avocados,shipped from dock,2025-10-09T22:04:35.147Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 10:04 PM CST
527,batch6339,PROD-002,Organic Avocados,shipped from supplier,2025-10-08T11:31:44.928Z,Supplier,Sunshine Harvest Co.,"Fallbrook, CA",33.3764,-117.2514,Oct 8th 11:31 AM CST
528,batch6339,PROD-002,Organic Avocados,received at the dock,2025-10-09T11:20:23.033Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 11:20 AM CST
529,batch6339,PROD-002,Organic Avocados,shipped from dock,2025-10-10T11:20:23.033Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 11:20 AM CST
530,batch1537,PROD-002,Organic Avocados,shipped from supplier,2025-10-09T16:43:15.374Z,Supplier,Riverside Growers Co-op,"Oxnard, CA",34.1975,-119.1771,Oct 9th 04:43 PM CST
531,batch1537,PROD-002,Organic Avocados,received at the dock,2025-10-10T18:37:52.696Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 06:37 PM CST
532,batch1537,PROD-002,Organic Avocados,shipped from dock,2025-10-11T18:37:52.696Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 06:37 PM CST
533,batch309,PROD-002,Organic Avocados,shipped from supplier,2025-10-07T15:50:23.113Z,Supplier,Desert Fresh Farms,"Camarillo, CA",34.2164,-119.0376,Oct 7th 03:50 PM CST
534,batch309,PROD-002,Organic Avocados,received at the dock,2025-10-08T17:36:30.280Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 05:36 PM CST
535,batch309,PROD-002,Organic Avocados,shipped from dock,2025-10-09T17:36:30.280Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 05:36 PM CST
536,batch7862,PROD-002,Organic Avocados,shipped from supplier,2025-10-08T01:12:06.118Z,Supplier,Sunshine Harvest Co.,"Fallbrook, CA",33.3764,-117.2514,Oct 8th 01:12 AM CST
537,batch7862,PROD-002,Organic Avocados,received at the dock,2025-10-09T01:00:44.223Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 01:00 AM CST
538,batch7862,PROD-002,Organic Avocados,shipped from dock,2025-10-10T01:00:44.223Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 01:00 AM CST
539,batch7389,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T18:11:33.202Z,Supplier,Prime Produce Partners,"Carpinteria, CA",34.3989,-119.5185,Oct 10th 06:11 PM CST
540,batch7389,PROD-002,Organic Avocados,received at the dock,2025-10-11T20:28:53.865Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 08:28 PM CST
541,batch7389,PROD-002,Organic Avocados,shipped from dock,2025-10-12T20:28:53.865Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 08:28 PM CST
542,batch1495,PROD-002,Organic Avocados,shipped from supplier,2025-10-11T05:01:39.737Z,Supplier,Prime Produce Partners,"Carpinteria, CA",34.3989,-119.5185,Oct 11th 05:01 AM CST
543,batch1495,PROD-002,Organic Avocados,received at the dock,2025-10-12T07:19:00.400Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 07:19 AM CST
544,batch1495,PROD-002,Organic Avocados,shipped from dock,2025-10-13T07:19:00.400Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 13th 07:19 AM CST
545,batch1495,PROD-002,Organic Avocados,received at the DC,2025-10-13T23:17:16.195Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 13th 11:17 PM CST
546,batch8408,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T06:46:15.185Z,Supplier,Sunshine Harvest Co.,"Temecula, CA",33.4936,-117.1484,Oct 10th 06:46 AM CST
547,batch8408,PROD-002,Organic Avocados,received at the dock,2025-10-11T06:29:14.912Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 06:29 AM CST
548,batch8408,PROD-002,Organic Avocados,shipped from dock,2025-10-12T06:29:14.912Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 06:29 AM CST
549,batch8408,PROD-002,Organic Avocados,received at the DC,2025-10-13T11:41:09.507Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 13th 11:41 AM CST
550,batch1216,PROD-002,Organic Avocados,shipped from supplier,2025-10-10T20:56:11.048Z,Supplier,Sunshine Harvest Co.,"Escondido, CA",33.1192,-117.0864,Oct 10th 08:56 PM CST
551,batch1216,PROD-002,Organic Avocados,received at the dock,2025-10-11T20:32:50.898Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 08:32 PM CST
552,batch1216,PROD-002,Organic Avocados,shipped from dock,2025-10-12T20:32:50.898Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 08:32 PM CST
553,batch1216,PROD-002,Organic Avocados,received at the DC,2025-10-13T14:59:14.426Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 13th 02:59 PM CST
554,batch2468,PROD-002,Organic Avocados,shipped from supplier,2025-10-09T05:38:55.256Z,Supplier,Coastal Fresh Farms,"Ventura, CA",34.2746,-119.229,Oct 9th 05:38 AM CST
555,batch2468,PROD-002,Organic Avocados,received at the dock,2025-10-10T07:37:21.567Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 07:37 AM CST
556,batch2468,PROD-002,Organic Avocados,shipped from dock,2025-10-11T07:37:21.567Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 07:37 AM CST
557,batch2468,PROD-002,Organic Avocados,received at the DC,2025-10-12T12:47:09.545Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 12th 12:47 PM CST
558,batch1184,PROD-002,Organic Avocados,shipped from supplier,2025-10-11T12:37:51.311Z,Supplier,Evergreen Produce Group,"Vista, CA",33.2,-117.2425,Oct 11th 12:37 PM CST
559,batch1184,PROD-002,Organic Avocados,received at the dock,2025-10-12T12:24:48.994Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 12:24 PM CST
560,batch1184,PROD-002,Organic Avocados,shipped from dock,2025-10-13T12:24:48.994Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 13th 12:24 PM CST
561,batch1184,PROD-002,Organic Avocados,received at the DC,2025-10-14T06:51:12.522Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 14th 06:51 AM CST
562,batch4867,PROD-002,Organic Avocados,shipped from supplier,2025-10-11T05:51:25.825Z,Supplier,Desert Fresh Farms,"Camarillo, CA",34.2164,-119.0376,Oct 11th 05:51 AM CST
563,batch4867,PROD-002,Organic Avocados,received at the dock,2025-10-12T07:37:32.993Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 07:37 AM CST
564,batch4867,PROD-002,Organic Avocados,shipped from dock,2025-10-13T07:37:32.993Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 13th 07:37 AM CST
565,batch4867,PROD-002,Organic Avocados,received at the DC,2025-10-14T12:49:27.587Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 14th 12:49 PM CST
566,batch2962,PROD-002,Organic Avocados,shipped from supplier,2025-10-11T04:21:11.874Z,Supplier,Coastal Fresh Farms,"Ventura, CA",34.2746,-119.229,Oct 11th 04:21 AM CST
567,batch2962,PROD-002,Organic Avocados,received at the dock,2025-10-12T06:19:38.185Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 06:19 AM CST
568,batch2962,PROD-002,Organic Avocados,shipped from dock,2025-10-13T06:19:38.185Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 13th 06:19 AM CST
569,batch2962,PROD-002,Organic Avocados,received at the DC,2025-10-13T19:04:26.949Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 13th 07:04 PM CST
570,batch8581,PROD-002,Organic Avocados,shipped from supplier,2025-10-09T19:21:54.280Z,Supplier,Sunshine Harvest Co.,"Temecula, CA",33.4936,-117.1484,Oct 9th 07:21 PM CST
571,batch8581,PROD-002,Organic Avocados,received at the dock,2025-10-10T19:04:54.007Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 07:04 PM CST
